"No.","Time","Source","Destination","Protocol","Length","Info"
"159","0.261599","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=128873 Win=131072 Len=0 TSval=2935393816 TSecr=254569918"
"160","0.288495","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=128873 Ack=38 Win=26880 Len=1448 TSval=254569942 TSecr=2935393813"
"161","0.288498","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=130321 Ack=38 Win=26880 Len=1448 TSval=254569942 TSecr=2935393813"
"162","0.288533","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=131769 Win=128160 Len=0 TSval=2935393838 TSecr=254569942"
"163","0.288538","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=131769 Ack=38 Win=26880 Len=1448 TSval=254569942 TSecr=2935393813"
"164","0.288560","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=133217 Win=131072 Len=0 TSval=2935393838 TSecr=254569942"
"165","0.288798","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=133217 Ack=38 Win=26880 Len=1448 TSval=254569942 TSecr=2935393813"
"166","0.289022","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=134665 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"167","0.289053","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=136113 Win=129600 Len=0 TSval=2935393838 TSecr=254569942"
"168","0.289247","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=136113 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"169","0.289249","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=137561 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"170","0.289276","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=139009 Win=128160 Len=0 TSval=2935393838 TSecr=254569948"
"171","0.289284","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=139009 Win=131072 Len=0 TSval=2935393838 TSecr=254569948"
"172","0.289740","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=139009 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"173","0.289748","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=140457 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"174","0.289793","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=141905 Win=128160 Len=0 TSval=2935393839 TSecr=254569948"
"175","0.289827","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=141905 Win=131072 Len=0 TSval=2935393839 TSecr=254569948"
"176","0.292189","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=141905 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"177","0.292716","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=143353 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"178","0.292750","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=144801 Win=129600 Len=0 TSval=2935393841 TSecr=254569948"
"179","0.292799","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=144801 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"180","0.292803","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=146249 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"181","0.292835","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=147697 Win=128160 Len=0 TSval=2935393841 TSecr=254569948"
"182","0.292848","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=147697 Win=131072 Len=0 TSval=2935393841 TSecr=254569948"
"183","0.292964","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=147697 Ack=38 Win=26880 Len=1448 TSval=254569948 TSecr=2935393816"
"184","0.318656","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=149145 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"185","0.318692","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=150593 Win=129600 Len=0 TSval=2935393864 TSecr=254569948"
"186","0.318729","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=150593 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"187","0.318759","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=152041 Win=131072 Len=0 TSval=2935393864 TSecr=254569978"
"188","0.318964","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=152041 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"189","0.318966","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=153489 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"190","0.318991","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=154937 Win=128160 Len=0 TSval=2935393864 TSecr=254569978"
"191","0.319042","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=154937 Win=131072 Len=0 TSval=2935393864 TSecr=254569978"
"192","0.319316","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=154937 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"193","0.319617","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=156385 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"194","0.319637","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=157833 Win=129600 Len=0 TSval=2935393865 TSecr=254569978"
"195","0.320223","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=157833 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"196","0.320254","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=159281 Win=131072 Len=0 TSval=2935393865 TSecr=254569978"
"197","0.320442","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=159281 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"198","0.320444","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=160729 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"199","0.320470","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=162177 Win=128160 Len=0 TSval=2935393866 TSecr=254569978"
"200","0.320486","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=162177 Win=131072 Len=0 TSval=2935393866 TSecr=254569978"
"201","0.320700","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=162177 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"202","0.321172","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=163625 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"203","0.321215","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=165073 Win=129600 Len=0 TSval=2935393866 TSecr=254569978"
"204","0.321235","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=165073 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"205","0.321259","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=166521 Win=131072 Len=0 TSval=2935393866 TSecr=254569978"
"206","0.323976","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=166521 Ack=38 Win=26880 Len=1448 TSval=254569978 TSecr=2935393841"
"207","0.346228","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=167969 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"208","0.346232","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=169417 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"209","0.346234","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=170865 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"210","0.346279","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=169417 Win=129600 Len=0 TSval=2935393886 TSecr=254569978"
"211","0.346300","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=172313 Win=128160 Len=0 TSval=2935393886 TSecr=254570007"
"212","0.346310","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=172313 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"213","0.346318","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=172313 Win=131072 Len=0 TSval=2935393886 TSecr=254570007"
"214","0.348264","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=173761 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"215","0.348291","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=175209 Win=129600 Len=0 TSval=2935393887 TSecr=254570007"
"216","0.348446","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=175209 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"217","0.348486","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=176657 Win=131072 Len=0 TSval=2935393887 TSecr=254570007"
"218","0.348928","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=176657 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"219","0.349353","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=178105 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"220","0.349357","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=179553 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"221","0.349359","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=181001 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"222","0.349404","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=179553 Win=129600 Len=0 TSval=2935393888 TSecr=254570007"
"223","0.349416","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=182449 Win=126720 Len=0 TSval=2935393888 TSecr=254570007"
"224","0.349443","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=182449 Win=131072 Len=0 TSval=2935393888 TSecr=254570007"
"225","0.351322","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=182449 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"226","0.351607","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=183897 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"227","0.351628","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=185345 Win=129600 Len=0 TSval=2935393890 TSecr=254570007"
"228","0.351765","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=185345 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"229","0.351767","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=186793 Ack=38 Win=26880 Len=1448 TSval=254570007 TSecr=2935393866"
"230","0.351791","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=188241 Win=128160 Len=0 TSval=2935393890 TSecr=254570007"
"231","0.351815","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=188241 Win=131072 Len=0 TSval=2935393890 TSecr=254570007"
"232","0.375768","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=188241 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"233","0.375867","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=189689 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"234","0.375872","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=191137 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"235","0.375898","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=191137 Win=129600 Len=0 TSval=2935393911 TSecr=254570032"
"236","0.375925","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=192585 Win=131072 Len=0 TSval=2935393911 TSecr=254570032"
"237","0.376031","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=192585 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"238","0.376227","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=194033 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"239","0.376248","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=195481 Win=129600 Len=0 TSval=2935393911 TSecr=254570032"
"240","0.376443","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=195481 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"241","0.376484","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=196929 Win=131072 Len=0 TSval=2935393911 TSecr=254570032"
"242","0.377013","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=196929 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"243","0.377304","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=198377 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"244","0.377331","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=199825 Win=129600 Len=0 TSval=2935393912 TSecr=254570032"
"245","0.379346","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=199825 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"246","0.379347","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=201273 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"247","0.379395","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=202721 Win=128160 Len=0 TSval=2935393914 TSecr=254570032"
"248","0.379430","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=202721 Win=131072 Len=0 TSval=2935393914 TSecr=254570032"
"249","0.380043","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=202721 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"250","0.380267","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=204169 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"251","0.380273","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=205617 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"252","0.380275","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=207065 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"253","0.380298","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=205617 Win=129600 Len=0 TSval=2935393914 TSecr=254570032"
"254","0.380316","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=208513 Win=128160 Len=0 TSval=2935393914 TSecr=254570032"
"255","0.380327","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=208513 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"256","0.380337","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=208513 Win=131072 Len=0 TSval=2935393914 TSecr=254570032"
"257","0.380566","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=209961 Ack=38 Win=26880 Len=1448 TSval=254570032 TSecr=2935393890"
"258","0.380595","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=211409 Win=129600 Len=0 TSval=2935393915 TSecr=254570032"
"259","0.403888","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=211409 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"260","0.403933","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=212857 Win=131072 Len=0 TSval=2935393932 TSecr=254570062"
"261","0.404333","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=212857 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"262","0.404336","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=214305 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"263","0.404338","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=215753 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"264","0.404363","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=215753 Win=128160 Len=0 TSval=2935393932 TSecr=254570062"
"265","0.404392","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=217201 Win=131072 Len=0 TSval=2935393932 TSecr=254570062"
"266","0.404564","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=217201 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"267","0.404568","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=218649 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"268","0.404595","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=220097 Win=128160 Len=0 TSval=2935393932 TSecr=254570062"
"269","0.404602","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=220097 Win=131072 Len=0 TSval=2935393932 TSecr=254570062"
"270","0.407096","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=220097 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"271","0.407208","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=221545 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"272","0.407236","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=222993 Win=129600 Len=0 TSval=2935393935 TSecr=254570062"
"273","0.407348","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=222993 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"274","0.407393","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=224441 Win=131072 Len=0 TSval=2935393935 TSecr=254570062"
"275","0.407631","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=224441 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"276","0.407746","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=225889 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"277","0.407761","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=227337 Win=129600 Len=0 TSval=2935393935 TSecr=254570062"
"278","0.407934","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=227337 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"279","0.407938","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=228785 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"280","0.407962","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=230233 Win=128160 Len=0 TSval=2935393935 TSecr=254570062"
"281","0.407969","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=230233 Win=131072 Len=0 TSval=2935393935 TSecr=254570062"
"282","0.408228","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=230233 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"283","0.408473","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=231681 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"284","0.408474","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=233129 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"285","0.408501","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=233129 Win=129600 Len=0 TSval=2935393936 TSecr=254570062"
"286","0.408534","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=234577 Win=131072 Len=0 TSval=2935393936 TSecr=254570062"
"287","0.408586","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=234577 Ack=38 Win=26880 Len=1448 TSval=254570062 TSecr=2935393915"
"288","0.432324","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=236025 Ack=38 Win=26880 Len=1448 TSval=254570092 TSecr=2935393936"
"289","0.432357","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=237473 Win=129600 Len=0 TSval=2935393956 TSecr=254570062"
"290","0.432473","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=237473 Ack=38 Win=26880 Len=1448 TSval=254570092 TSecr=2935393936"
"291","0.432476","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=238921 Ack=38 Win=26880 Len=1448 TSval=254570092 TSecr=2935393936"
"292","0.432500","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=240369 Win=128160 Len=0 TSval=2935393956 TSecr=254570092"
"293","0.432521","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=240369 Win=131072 Len=0 TSval=2935393956 TSecr=254570092"
"294","0.433057","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=240369 Ack=38 Win=26880 Len=1448 TSval=254570092 TSecr=2935393936"
"295","0.435189","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=241817 Ack=38 Win=26880 Len=1448 TSval=254570092 TSecr=2935393936"
"296","0.435237","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=243265 Win=129600 Len=0 TSval=2935393959 TSecr=254570092"
